Destino,Origem,Intermerdiario,Final,Distancia,Emissão de CO2
São Paulo,Aeroporto de Heathrow (Londres),Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Guarulhos,9443,203.45372727272726
São Paulo,Aeroporto de Milão-Malpensa,Aeroporto Internacional de Natal,Aeroporto Internacional de Guarulhos,9465,203.92772727272725
São Paulo,Aeroporto de Gatwick (Londres),Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Guarulhos,9429,203.1520909090909
São Paulo,Aeroporto Adolfo Suárez Madrid-Barajas,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Guarulhos,8396,180.89563636363636
São Paulo,Aeroporto de Toulouse-Blagnac (França),Aeroporto Internacional de Natal,Aeroporto Internacional de Guarulhos,8889,191.51754545454543
São Paulo,Aeroporto Internacional de Penang (Penang),Aeroporto Internacional do Recife,Aeroporto Internacional de Guarulhos,17171,369.957
São Paulo,Aeroporto de Bruxelas,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Guarulhos,9646,207.82745454545457
São Paulo,Aeroporto Internacional Soekarno-Hatta (Jacarta),Aeroporto Internacional do Recife,Aeroporto Internacional de Guarulhos,17581,378.79063636363634
São Paulo,Aeroporto Internacional de Taiwan Taoyuan,Aeroporto Internacional de Natal,Aeroporto Internacional de Guarulhos,19021,409.81609090909086
São Paulo,Aeroporto Internacional de Pequim Capital,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Guarulhos,17613,379.4800909090909
São Paulo,Aeroporto Internacional Indira Gandhi,Aeroporto Internacional de Natal,Aeroporto Internacional de Guarulhos,14798,318.8296363636363
São Paulo,Aeroporto Internacional de Changi,Aeroporto Internacional do Recife,Aeroporto Internacional de Guarulhos,17515,377.36863636363637
São Paulo,Aeroporto Internacional de Xangai Pudong,Aeroporto Internacional de Natal,Aeroporto Internacional de Guarulhos,18620,401.17636363636365
São Paulo,Aeroporto Internacional de Kuala Lumpur (Sepang),Aeroporto Internacional do Recife,Aeroporto Internacional de Guarulhos,17291,372.5424545454545
São Paulo,Aeroporto de Schiphol (Amsterdã),Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Guarulhos,9765,210.39136363636365
São Paulo,Aeroporto de Frankfurt,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Guarulhos,9808,211.31781818181818
São Paulo,Aeroporto de Barcelona-El Prat (Espanha),Aeroporto Internacional de Natal,Aeroporto Internacional de Guarulhos,8743,188.3719090909091
São Paulo,Aeroporto Internacional de Narita (Tóquio),Aeroporto Internacional de São Luís,Aeroporto Internacional de Guarulhos,18619,401.1548181818182
São Paulo,Aeroporto Internacional de Incheon,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Guarulhos,18312,394.5403636363636
São Paulo,Aeroporto Internacional de Haneda (Tóquio),Aeroporto Internacional de São Luís,Aeroporto Internacional de Guarulhos,18650,401.8227272727273
São Paulo,Aeroporto Internacional de Viena,Aeroporto Internacional de Natal,Aeroporto Internacional de Guarulhos,10109,217.803
São Paulo,Aeroporto Internacional Don Mueang,Aeroporto Internacional de Natal,Aeroporto Internacional de Guarulhos,17412,375.14945454545455
São Paulo,Aeroporto de Praga,Aeroporto Internacional de Natal,Aeroporto Internacional de Guarulhos,10098,217.566
São Paulo,Aeroporto de Dublin,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Guarulhos,9355,201.55772727272728
São Paulo,Aeroporto de Roma-Fiumicino,Aeroporto Internacional de Natal,Aeroporto Internacional de Guarulhos,9430,203.17363636363635
São Paulo,Aeroporto Internacional Ngurah Rai (Bali),Aeroporto Internacional do Recife,Aeroporto Internacional de Guarulhos,18318,394.66963636363636
São Paulo,Aeroporto Internacional de Boryspil (Kiev),Aeroporto Internacional de Natal,Aeroporto Internacional de Guarulhos,11145,240.1240909090909
São Paulo,Aeroporto Internacional de Noi Bai,Aeroporto Internacional de Natal,Aeroporto Internacional de Guarulhos,17795,383.40136363636367
São Paulo,Aeroporto Humberto Delgado (Lisboa),Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Guarulhos,7933,170.9200909090909
São Paulo,Aeroporto de Bratislava,Aeroporto Internacional de Natal,Aeroporto Internacional de Guarulhos,10153,218.751
São Paulo,Aeroporto Internacional de Nursultan Nazarbayev,Aeroporto Internacional de Natal,Aeroporto Internacional de Guarulhos,13967,300.92536363636367
São Paulo,Aeroporto de Ljubljana Joe Pu?nik,Aeroporto Internacional de Natal,Aeroporto Internacional de Guarulhos,9858,212.39509090909092
São Paulo,Aeroporto de Toulouse-Blagnac (França),Aeroporto Internacional de Natal,Aeroporto Internacional de Guarulhos,8889,191.51754545454543
São Paulo,Aeroporto Internacional de Hong Kong,Aeroporto Internacional de Natal,Aeroporto Internacional de Guarulhos,18536,399.3665454545455
São Paulo,Aeroporto de Pulkovo (São Petersburgo),Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Guarulhos,11540,248.63454545454545
São Paulo,Aeroporto Internacional Henri Coand? (Bucareste),Aeroporto Internacional de Natal,Aeroporto Internacional de Guarulhos,10558,227.4769090909091
São Paulo,Aeroporto de Luxemburgo,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Guarulhos,9647,207.849
São Paulo,Aeroporto Internacional de Tan Son Nhat,Aeroporto Internacional de Natal,Aeroporto Internacional de Guarulhos,18100,389.9727272727273
São Paulo,Aeroporto Internacional de Pyongyang Sunan,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Guarulhos,18106,390.102
São Paulo,Aeroporto de Sófia,Aeroporto Internacional de Natal,Aeroporto Internacional de Guarulhos,10271,221.29336363636364
São Paulo,Aeroporto Internacional de Budapeste Ferenc Liszt,Aeroporto Internacional de Natal,Aeroporto Internacional de Guarulhos,10238,220.58236363636365
São Paulo,Aeroporto de Estocolmo-Arlanda,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Guarulhos,10908,235.01781818181817
São Paulo,Aeroporto Internacional de Malé,Aeroporto Internacional do Recife,Aeroporto Internacional de Guarulhos,14209,306.13936363636367
São Paulo,Aeroporto Internacional de Wattay (Vientiane),Aeroporto Internacional de Natal,Aeroporto Internacional de Guarulhos,17551,378.1442727272727
São Paulo,Aeroporto Internacional Ninoy Aquino,Aeroporto Internacional de Natal,Aeroporto Internacional de Guarulhos,19556,421.34290909090913
São Paulo,Aeroporto de Tallinn,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Guarulhos,11239,242.14936363636366
São Paulo,Aeroporto de Barcelona-El Prat (Espanha),Aeroporto Internacional de Natal,Aeroporto Internacional de Guarulhos,8743,188.3719090909091
São Paulo,Aeroporto Internacional de Riga,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Guarulhos,11077,238.659
São Paulo,Aeroporto de Helsinque,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Guarulhos,11290,243.24818181818182
São Paulo,Aeroporto Francisco Sá Carneiro (Porto),Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Guarulhos,8171,176.0479090909091
São Paulo,Aeroporto Internacional Sheremetyevo (Moscou),Aeroporto Internacional de Natal,Aeroporto Internacional de Guarulhos,11768,253.54690909090908
São Paulo,Aeroporto de Varsóvia Chopin,Aeroporto Internacional de Natal,Aeroporto Internacional de Guarulhos,10616,228.72654545454543
São Paulo,Aeroporto Internacional de Malta,Aeroporto Internacional de Natal,Aeroporto Internacional de Guarulhos,9232,198.90763636363636
São Paulo,Aeroporto Internacional Madre Teresa (Tirana),Aeroporto Internacional de Natal,Aeroporto Internacional de Guarulhos,9936,214.07563636363636
Sergipe,Aeroporto de Frankfurt,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Aracaju,8280,178.39636363636365
Sergipe,Aeroporto Internacional de Penang (Penang),Aeroporto Internacional do Recife,Aeroporto Internacional de Aracaju,15467,333.2435454545455
Sergipe,Aeroporto Internacional de Suvarnabhumi,Aeroporto Internacional de Natal,Aeroporto Internacional de Aracaju,15742,339.1685454545455
Sergipe,Aeroporto Internacional de Kansai (Osaka),Aeroporto Internacional de São Luís,Aeroporto Internacional de Aracaju,17694,381.2252727272727
Sergipe,Aeroporto Internacional de Narita (Tóquio),Aeroporto Internacional de São Luís,Aeroporto Internacional de Aracaju,17517,377.4117272727273
Sergipe,Aeroporto Internacional de Budapeste Ferenc Liszt,Aeroporto Internacional de Natal,Aeroporto Internacional de Aracaju,8550,184.21363636363634
Sergipe,Aeroporto Internacional de Haneda (Tóquio),Aeroporto Internacional de São Luís,Aeroporto Internacional de Aracaju,17548,378.0796363636363
Sergipe,Aeroporto Internacional Don Mueang,Aeroporto Internacional de Natal,Aeroporto Internacional de Aracaju,15724,338.7807272727273
Sergipe,Aeroporto Internacional de Kuala Lumpur (Sepang),Aeroporto Internacional do Recife,Aeroporto Internacional de Aracaju,15587,335.829
